id,name,brand,category,subcategory,description,price,currency,image_url,barcode,specifications,made_in_india,eco_friendly,FSSAI_certified,avg_overall_rating,avg_rating_criteria1,avg_rating_criteria2,avg_rating_criteria3,total_reviews,total_complaints,risk_score,source,created_at
household_38913,Coffee Maker French Press,BrewMaster,Home & Kitchen,Coffee Equipment,High-quality coffee maker french press for modern homes.,6996.68,INR,images/household/coffee_maker_french_press.jpg,8.95865E+11,"{'material': 'Glass', 'warranty': '1 year', 'dimensions': '33x28x20 cm'}",FALSE,TRUE,FALSE,3.8,4,4.1,4,268,9,0.3,Household Dataset (Synthetic),18:21.7
household_70350,Cutting Board Bamboo,EcoChop,Home & Kitchen,Kitchen Tools,High-quality cutting board bamboo for modern homes.,10002.42,INR,images/household/cutting_board_bamboo.jpg,8.97841E+11,"{'material': 'Stainless Steel', 'warranty': '1 year', 'dimensions': '10x32x32 cm'}",FALSE,TRUE,FALSE,4.7,4.4,4.2,4.4,117,3,0.3,Household Dataset (Synthetic),18:21.7
household_50366,Dish Towel Set Microfiber,DryFast,Home & Kitchen,Kitchen Textiles,High-quality dish towel set microfiber for modern homes.,5971.16,INR,images/household/dish_towel_set_microfiber.jpg,8.99687E+11,"{'material': 'Plastic', 'warranty': '2 years', 'dimensions': '34x31x45 cm'}",FALSE,FALSE,FALSE,2.7,2.7,2.6,2.4,127,2,0.2,Household Dataset (Synthetic),18:21.7
household_86444,Spice Rack Revolving,SpiceOrganizer,Home & Kitchen,Storage,High-quality spice rack revolving for modern homes.,1387.96,INR,images/household/spice_rack_revolving.jpg,8.93163E+11,"{'material': 'Stainless Steel', 'warranty': '3 years', 'dimensions': '39x14x39 cm'}",FALSE,FALSE,FALSE,4.6,4.3,4.7,4.8,68,2,0.3,Household Dataset (Synthetic),18:21.7
household_20170,Mixing Bowl Set Steel,MixMaster,Home & Kitchen,Bakeware,High-quality mixing bowl set steel for modern homes.,3999.66,INR,images/household/mixing_bowl_set_steel.jpg,8.99888E+11,"{'material': 'Glass', 'warranty': '3 years', 'dimensions': '37x24x26 cm'}",FALSE,FALSE,FALSE,3.5,3.2,3.6,3.9,148,2,0.1,Household Dataset (Synthetic),18:21.7
household_50728,Can Opener Manual,OpenEasy,Home & Kitchen,Kitchen Tools,High-quality can opener manual for modern homes.,7458.73,INR,images/household/can_opener_manual.jpg,8.99733E+11,"{'material': 'Glass', 'warranty': '2 years', 'dimensions': '36x39x43 cm'}",FALSE,FALSE,FALSE,4.4,4.5,4.7,3.9,94,2,0.2,Household Dataset (Synthetic),18:21.7
household_33326,Silicone Baking Mat,BakeEasy,Home & Kitchen,Bakeware,High-quality silicone baking mat for modern homes.,1487.5,INR,images/household/silicone_baking_mat.jpg,8.98797E+11,"{'material': 'Glass', 'warranty': '2 years', 'dimensions': '35x28x22 cm'}",FALSE,TRUE,FALSE,5,5,5,4.9,289,5,0.2,Household Dataset (Synthetic),18:21.7
household_73858,Lunch Box Stainless Steel,PackFresh,Home & Kitchen,Food Containers,High-quality lunch box stainless steel for modern homes.,12585.34,INR,images/household/lunch_box_stainless_steel.jpg,8.98213E+11,"{'material': 'Aluminum', 'warranty': '1 year', 'dimensions': '39x20x38 cm'}",FALSE,TRUE,FALSE,5,4.8,4.9,5,180,2,0.1,Household Dataset (Synthetic),18:21.7
household_91837,Kitchen Scale Digital,WeighRight,Home & Kitchen,Kitchen Tools,High-quality kitchen scale digital for modern homes.,6495.17,INR,images/household/kitchen_scale_digital.jpg,8.96731E+11,"{'material': 'Stainless Steel', 'warranty': '6 months', 'dimensions': '23x49x36 cm'}",FALSE,TRUE,FALSE,3.8,3.8,4.1,3.6,34,0,0,Household Dataset (Synthetic),18:21.7
household_55211,Trash Can Sensor Lid,SmartBin,Home & Kitchen,Waste Management,High-quality trash can sensor lid for modern homes.,2209.32,INR,images/household/trash_can_sensor_lid.jpg,8.99586E+11,"{'material': 'Stainless Steel', 'warranty': '6 months', 'dimensions': '24x43x41 cm'}",FALSE,TRUE,FALSE,2.8,3.1,2.7,2.4,297,5,0.2,Household Dataset (Synthetic),18:21.7
household_83307,Dish Soap Eco-Friendly,GreenClean,Home & Kitchen,Cleaning Supplies,High-quality dish soap eco-friendly for modern homes.,5549.82,INR,images/household/dish_soap_eco-friendly.jpg,8.92834E+11,"{'material': 'Stainless Steel', 'warranty': '3 years', 'dimensions': '38x26x13 cm'}",FALSE,FALSE,FALSE,3.9,4,4.1,4,248,12,0.5,Household Dataset (Synthetic),18:21.7
household_21820,Wooden Spatula Set,WoodCraft,Home & Kitchen,Kitchen Tools,High-quality wooden spatula set for modern homes.,11057.59,INR,images/household/wooden_spatula_set.jpg,8.9627E+11,"{'material': 'Aluminum', 'warranty': '3 years', 'dimensions': '38x42x18 cm'}",FALSE,FALSE,FALSE,4.8,5,4.6,4.4,66,1,0.2,Household Dataset (Synthetic),18:21.7
household_24501,Tea Kettle Whistling,TeaTime,Home & Kitchen,Tea Equipment,High-quality tea kettle whistling for modern homes.,11934,INR,images/household/tea_kettle_whistling.jpg,8.93608E+11,"{'material': 'Stainless Steel', 'warranty': '1 year', 'dimensions': '44x49x43 cm'}",FALSE,FALSE,FALSE,4.9,4.7,5,5,110,3,0.3,Household Dataset (Synthetic),18:21.7
household_96720,Oven Mitts Heat Resistant,SafeGrip,Home & Kitchen,Kitchen Safety,High-quality oven mitts heat resistant for modern homes.,6026.62,INR,images/household/oven_mitts_heat_resistant.jpg,8.93211E+11,"{'material': 'Stainless Steel', 'warranty': '1 year', 'dimensions': '28x49x14 cm'}",FALSE,FALSE,FALSE,3.9,4.3,4.4,3.5,279,5,0.2,Household Dataset (Synthetic),18:21.7
household_19543,Fruit Bowl Ceramic,KitchenDecor,Home & Kitchen,Serving,High-quality fruit bowl ceramic for modern homes.,8561.47,INR,images/household/fruit_bowl_ceramic.jpg,8.97738E+11,"{'material': 'Glass', 'warranty': '1 year', 'dimensions': '21x34x49 cm'}",FALSE,FALSE,FALSE,3.7,3.4,3.5,3.4,203,8,0.4,Household Dataset (Synthetic),18:21.7
household_46555,Measuring Cups Set,AccuMeasure,Home & Kitchen,Measuring Tools,High-quality measuring cups set for modern homes.,1652,INR,images/household/measuring_cups_set.jpg,8.99305E+11,"{'material': 'Stainless Steel', 'warranty': '1 year', 'dimensions': '26x27x12 cm'}",FALSE,TRUE,FALSE,3.9,4.1,3.4,3.7,224,10,0.4,Household Dataset (Synthetic),18:21.7
household_41168,Ice Cube Trays Silicone,FreezeEasy,Home & Kitchen,Ice & Freezer,High-quality ice cube trays silicone for modern homes.,6656.67,INR,images/household/ice_cube_trays_silicone.jpg,8.92354E+11,"{'material': 'Aluminum', 'warranty': '6 months', 'dimensions': '37x34x50 cm'}",FALSE,FALSE,FALSE,3.7,3.6,3.2,3.7,15,0,0,Household Dataset (Synthetic),18:21.7
household_75964,Colander Stainless Steel,DrainPro,Home & Kitchen,Strainers,High-quality colander stainless steel for modern homes.,12280.43,INR,images/household/colander_stainless_steel.jpg,8.9688E+11,"{'material': 'Stainless Steel', 'warranty': '2 years', 'dimensions': '25x40x47 cm'}",FALSE,TRUE,FALSE,4,4.2,4.1,4.3,76,1,0.1,Household Dataset (Synthetic),18:21.7
household_91544,Rolling Pin Wooden,RollMaster,Home & Kitchen,Baking Tools,High-quality rolling pin wooden for modern homes.,10608.33,INR,images/household/rolling_pin_wooden.jpg,8.9279E+11,"{'material': 'Aluminum', 'warranty': '2 years', 'dimensions': '48x12x31 cm'}",FALSE,FALSE,FALSE,3.1,2.8,2.9,3.1,166,5,0.3,Household Dataset (Synthetic),18:21.7
household_87261,Pepper Mill Adjustable,SpiceGrind,Home & Kitchen,Spice Tools,High-quality pepper mill adjustable for modern homes.,12209.42,INR,images/household/pepper_mill_adjustable.jpg,8.91073E+11,"{'material': 'Stainless Steel', 'warranty': '2 years', 'dimensions': '16x44x15 cm'}",FALSE,FALSE,FALSE,4,3.8,3.8,4.4,41,1,0.2,Household Dataset (Synthetic),18:21.7
household_77588,Dish Drying Rack,DryStation,Home & Kitchen,Organization,High-quality dish drying rack for modern homes.,12019.01,INR,images/household/dish_drying_rack.jpg,8.99183E+11,"{'material': 'Aluminum', 'warranty': '1 year', 'dimensions': '31x32x44 cm'}",FALSE,TRUE,FALSE,5,5,4.8,4.9,6,0,0,Household Dataset (Synthetic),18:21.7
household_67626,Silicone Oven Gloves,HeatShield,Home & Kitchen,Kitchen Safety,High-quality silicone oven gloves for modern homes.,5449.72,INR,images/household/silicone_oven_gloves.jpg,8.9792E+11,"{'material': 'Aluminum', 'warranty': '3 years', 'dimensions': '36x19x39 cm'}",FALSE,FALSE,FALSE,3.9,4,3.8,3.6,125,5,0.4,Household Dataset (Synthetic),18:21.7
household_28033,Glass Meal Prep Containers,PrepPro,Home & Kitchen,Food Storage,High-quality glass meal prep containers for modern homes.,7951.33,INR,images/household/glass_meal_prep_containers.jpg,8.93724E+11,"{'material': 'Aluminum', 'warranty': '6 months', 'dimensions': '31x41x18 cm'}",FALSE,TRUE,FALSE,5,4.9,5,4.7,71,1,0.1,Household Dataset (Synthetic),18:21.7
household_26893,Kitchen Timer Digital,TimeChef,Home & Kitchen,Kitchen Tools,High-quality kitchen timer digital for modern homes.,1029.96,INR,images/household/kitchen_timer_digital.jpg,8.99695E+11,"{'material': 'Glass', 'warranty': '1 year', 'dimensions': '32x50x49 cm'}",FALSE,FALSE,FALSE,3.9,3.6,3.7,3.9,70,3,0.4,Household Dataset (Synthetic),18:21.7
household_94059,Pot Holders Heat Resistant,CookSafe,Home & Kitchen,Kitchen Safety,High-quality pot holders heat resistant for modern homes.,6706.84,INR,images/household/pot_holders_heat_resistant.jpg,8.91757E+11,"{'material': 'Plastic', 'warranty': '6 months', 'dimensions': '49x29x38 cm'}",FALSE,FALSE,FALSE,4.5,4.3,4.4,4.9,135,1,0.1,Household Dataset (Synthetic),18:21.7
household_55384,Salad Spinner Large,FreshSpin,Home & Kitchen,Salad Tools,High-quality salad spinner large for modern homes.,3244.26,INR,images/household/salad_spinner_large.jpg,8.93073E+11,"{'material': 'Plastic', 'warranty': '3 years', 'dimensions': '29x24x17 cm'}",FALSE,FALSE,FALSE,4.1,3.6,4.6,3.8,179,8,0.4,Household Dataset (Synthetic),18:21.7
household_87686,Mortar and Pestle Granite,SpiceCrush,Home & Kitchen,Spice Tools,High-quality mortar and pestle granite for modern homes.,11148.43,INR,images/household/mortar_and_pestle_granite.jpg,8.93914E+11,"{'material': 'Aluminum', 'warranty': '1 year', 'dimensions': '44x36x49 cm'}",FALSE,FALSE,FALSE,4.6,4.8,5,4.6,163,6,0.4,Household Dataset (Synthetic),18:21.7
household_95493,Baking Sheet Non-Stick,BakeSheet,Home & Kitchen,Bakeware,High-quality baking sheet non-stick for modern homes.,1262.2,INR,images/household/baking_sheet_non-stick.jpg,8.97798E+11,"{'material': 'Stainless Steel', 'warranty': '3 years', 'dimensions': '47x11x24 cm'}",FALSE,FALSE,FALSE,4,3.9,4.5,3.6,184,7,0.4,Household Dataset (Synthetic),18:21.7
household_80725,Kitchen Towel Holder,TowelKeep,Home & Kitchen,Organization,High-quality kitchen towel holder for modern homes.,3316.59,INR,images/household/kitchen_towel_holder.jpg,8.98142E+11,"{'material': 'Aluminum', 'warranty': '3 years', 'dimensions': '36x45x20 cm'}",FALSE,FALSE,FALSE,4.2,4.1,3.9,4.2,8,0,0,Household Dataset (Synthetic),18:21.7
household_29682,Garlic Press Stainless,GarlicPro,Home & Kitchen,Kitchen Tools,High-quality garlic press stainless for modern homes.,7641.22,INR,images/household/garlic_press_stainless.jpg,8.92952E+11,"{'material': 'Glass', 'warranty': '3 years', 'dimensions': '43x17x26 cm'}",FALSE,TRUE,FALSE,4.6,4.5,5,4.5,283,11,0.4,Household Dataset (Synthetic),18:21.7
household_78138,Vegetable Peeler Set,PeelEasy,Home & Kitchen,Kitchen Tools,High-quality vegetable peeler set for modern homes.,7841.55,INR,images/household/vegetable_peeler_set.jpg,8.99999E+11,"{'material': 'Plastic', 'warranty': '6 months', 'dimensions': '39x48x21 cm'}",FALSE,FALSE,FALSE,4.3,4.5,4.1,4.6,117,2,0.2,Household Dataset (Synthetic),18:21.7
household_56630,Wine Opener Corkscrew,WineAccess,Home & Kitchen,Bar Tools,High-quality wine opener corkscrew for modern homes.,6088.81,INR,images/household/wine_opener_corkscrew.jpg,8.98106E+11,"{'material': 'Glass', 'warranty': '6 months', 'dimensions': '43x43x11 cm'}",FALSE,TRUE,FALSE,4.1,4.1,4.4,3.8,214,7,0.3,Household Dataset (Synthetic),18:21.7
household_46163,Silicone Pot Scrubber,ScrubSoft,Home & Kitchen,Cleaning,High-quality silicone pot scrubber for modern homes.,7463.79,INR,images/household/silicone_pot_scrubber.jpg,8.93145E+11,"{'material': 'Stainless Steel', 'warranty': '1 year', 'dimensions': '50x30x31 cm'}",FALSE,FALSE,FALSE,4.9,4.8,4.8,4.6,286,12,0.4,Household Dataset (Synthetic),18:21.7
household_73676,Kitchen Apron Waterproof,ChefGuard,Home & Kitchen,Kitchen Wear,High-quality kitchen apron waterproof for modern homes.,10124.35,INR,images/household/kitchen_apron_waterproof.jpg,8.99734E+11,"{'material': 'Aluminum', 'warranty': '1 year', 'dimensions': '44x29x29 cm'}",FALSE,FALSE,FALSE,4.6,4.4,4.6,4.8,68,2,0.3,Household Dataset (Synthetic),18:21.7
household_40529,Refrigerator Organizer Bins,FridgeNeat,Home & Kitchen,Organization,High-quality refrigerator organizer bins for modern homes.,644.03,INR,images/household/refrigerator_organizer_bins.jpg,8.91791E+11,"{'material': 'Plastic', 'warranty': '3 years', 'dimensions': '27x20x47 cm'}",FALSE,FALSE,FALSE,4.4,4.8,4.5,4,279,4,0.1,Household Dataset (Synthetic),18:21.7
household_37640,Oil Dispenser Bottle,OilFlow,Home & Kitchen,Dispensers,High-quality oil dispenser bottle for modern homes.,6088.5,INR,images/household/oil_dispenser_bottle.jpg,8.91515E+11,"{'material': 'Glass', 'warranty': '1 year', 'dimensions': '15x42x37 cm'}",FALSE,TRUE,FALSE,4.7,4.7,4.8,4.5,24,1,0.4,Household Dataset (Synthetic),18:21.7
household_64290,Magnetic Knife Strip,KnifeHold,Home & Kitchen,Storage,High-quality magnetic knife strip for modern homes.,11723.22,INR,images/household/magnetic_knife_strip.jpg,8.9428E+11,"{'material': 'Glass', 'warranty': '2 years', 'dimensions': '18x39x26 cm'}",FALSE,FALSE,FALSE,3.2,3.5,3.6,3.1,201,7,0.3,Household Dataset (Synthetic),18:21.7
household_63880,Pastry Brush Set,BrushCook,Home & Kitchen,Baking Tools,High-quality pastry brush set for modern homes.,8411.86,INR,images/household/pastry_brush_set.jpg,8.93121E+11,"{'material': 'Glass', 'warranty': '2 years', 'dimensions': '35x39x15 cm'}",FALSE,FALSE,FALSE,4.5,4.4,4.9,4.2,164,2,0.1,Household Dataset (Synthetic),18:21.7
household_47623,Kitchen Sponge Holder,SpongeKeep,Home & Kitchen,Organization,High-quality kitchen sponge holder for modern homes.,9948.1,INR,images/household/kitchen_sponge_holder.jpg,8.96719E+11,"{'material': 'Aluminum', 'warranty': '6 months', 'dimensions': '11x36x37 cm'}",FALSE,FALSE,FALSE,3.4,3.4,3.7,3.1,122,2,0.2,Household Dataset (Synthetic),18:21.7
household_99548,Blender High-Speed,BlendPro,Home & Kitchen,Appliances,High-quality blender high-speed for modern homes.,9493.53,INR,images/household/blender_high-speed.jpg,8.91298E+11,"{'material': 'Stainless Steel', 'warranty': '6 months', 'dimensions': '31x19x42 cm'}",FALSE,TRUE,FALSE,3.8,3.4,3.8,4.1,104,3,0.3,Household Dataset (Synthetic),18:21.7
health_95519,Multivitamin Tablets,VitalHealth,Health & Wellness,Supplements,Premium multivitamin tablets for optimal health and wellness.,364.48,INR,images/health/multivitamin_tablets.jpg,8.99604E+11,"{'serving_size': '1-2 tablets/capsules daily', 'quantity': '90 caps', 'age_group': '18+ years'}",FALSE,FALSE,FALSE,4.3,4.2,4.7,4.7,263,9,0.3,Health & Wellness (Synthetic),18:37.4
health_78585,Whey Protein Powder Chocolate,FitNutrition,Health & Wellness,Sports Nutrition,Premium whey protein powder chocolate for optimal health and wellness.,1343.45,INR,images/health/whey_protein_powder_chocolate.jpg,8.94633E+11,"{'serving_size': '1-2 tablets/capsules daily', 'quantity': '60 tablets', 'age_group': '18+ years'}",FALSE,FALSE,FALSE,5,4.7,4.7,4.8,270,3,0.1,Health & Wellness (Synthetic),18:37.4
health_91099,Omega-3 Fish Oil Capsules,OceanHealth,Health & Wellness,Supplements,Premium omega-3 fish oil capsules for optimal health and wellness.,589.58,INR,images/health/omega-3_fish_oil_capsules.jpg,8.94849E+11,"{'serving_size': '1-2 tablets/capsules daily', 'quantity': '90 caps', 'age_group': '18+ years'}",FALSE,FALSE,FALSE,4.6,4.5,4.8,4.1,229,6,0.3,Health & Wellness (Synthetic),18:37.4
health_64534,Green Tea Detox Bags,WellnessTea,Health & Wellness,Herbal Products,Premium green tea detox bags for optimal health and wellness.,1048.13,INR,images/health/green_tea_detox_bags.jpg,8.973E+11,"{'serving_size': '1-2 tablets/capsules daily', 'quantity': '250g', 'age_group': '18+ years'}",FALSE,FALSE,FALSE,5,4.8,5,4.8,97,3,0.3,Health & Wellness (Synthetic),18:37.4
health_12062,Immunity Booster Syrup,AyurVeda Plus,Health & Wellness,Ayurvedic,Premium immunity booster syrup for optimal health and wellness.,1769.32,INR,images/health/immunity_booster_syrup.jpg,8.92453E+11,"{'serving_size': '1-2 tablets/capsules daily', 'quantity': '250g', 'age_group': '18+ years'}",FALSE,FALSE,TRUE,2.3,1.9,2,2.4,273,12,0.4,Health & Wellness (Synthetic),18:37.4
health_14306,Probiotics Capsules,GutHealth,Health & Wellness,Digestive Health,Premium probiotics capsules for optimal health and wellness.,1105.25,INR,images/health/probiotics_capsules.jpg,8.99926E+11,"{'serving_size': '1-2 tablets/capsules daily', 'quantity': '90 caps', 'age_group': '18+ years'}",FALSE,FALSE,FALSE,4.2,4,4,4.3,86,1,0.1,Health & Wellness (Synthetic),18:37.4
health_25837,Vitamin D3 2000 IU,SunVitamin,Health & Wellness,Vitamins,Premium vitamin d3 2000 iu for optimal health and wellness.,1453.94,INR,images/health/vitamin_d3_2000_iu.jpg,8.9347E+11,"{'serving_size': '1-2 tablets/capsules daily', 'quantity': '30 caps', 'age_group': '18+ years'}",FALSE,FALSE,FALSE,5,5,4.5,5,209,4,0.2,Health & Wellness (Synthetic),18:37.4
health_59356,Ashwagandha Capsules 500mg,HerbalPlus,Health & Wellness,Ayurvedic,Premium ashwagandha capsules 500mg for optimal health and wellness.,1696.85,INR,images/health/ashwagandha_capsules_500mg.jpg,8.93178E+11,"{'serving_size': '1-2 tablets/capsules daily', 'quantity': '90 caps', 'age_group': '18+ years'}",FALSE,FALSE,TRUE,3.9,3.7,3.8,4.2,66,3,0.5,Health & Wellness (Synthetic),18:37.4
health_43569,Calcium Magnesium Zinc,BoneStrong,Health & Wellness,Bone Health,Premium calcium magnesium zinc for optimal health and wellness.,671.33,INR,images/health/calcium_magnesium_zinc.jpg,8.95424E+11,"{'serving_size': '1-2 tablets/capsules daily', 'quantity': '30 caps', 'age_group': '18+ years'}",FALSE,FALSE,TRUE,3.1,3.2,2.6,3.4,283,5,0.2,Health & Wellness (Synthetic),18:37.4
health_90209,Turmeric Curcumin Capsules,GoldenSpice,Health & Wellness,Anti-inflammatory,Premium turmeric curcumin capsules for optimal health and wellness.,1503.99,INR,images/health/turmeric_curcumin_capsules.jpg,8.93466E+11,"{'serving_size': '1-2 tablets/capsules daily', 'quantity': '250g', 'age_group': '18+ years'}",FALSE,FALSE,TRUE,4.3,4.2,4.3,4.1,263,11,0.4,Health & Wellness (Synthetic),18:37.4
health_55140,Iron Folic Acid Tablets,BloodHealth,Health & Wellness,Anemia Care,Premium iron folic acid tablets for optimal health and wellness.,830.55,INR,images/health/iron_folic_acid_tablets.jpg,8.94605E+11,"{'serving_size': '1-2 tablets/capsules daily', 'quantity': '90 caps', 'age_group': '18+ years'}",FALSE,FALSE,FALSE,4.7,4.5,4.4,4.2,201,4,0.2,Health & Wellness (Synthetic),18:37.4
health_65700,Biotin Hair Growth Capsules,HairVital,Health & Wellness,Hair Health,Premium biotin hair growth capsules for optimal health and wellness.,1363.18,INR,images/health/biotin_hair_growth_capsules.jpg,8.99187E+11,"{'serving_size': '1-2 tablets/capsules daily', 'quantity': '90 caps', 'age_group': '18+ years'}",FALSE,FALSE,TRUE,3.7,3.8,3.6,3.2,41,1,0.2,Health & Wellness (Synthetic),18:37.4
health_30134,Melatonin Sleep Aid,SleepWell,Health & Wellness,Sleep Support,Premium melatonin sleep aid for optimal health and wellness.,1520.56,INR,images/health/melatonin_sleep_aid.jpg,8.941E+11,"{'serving_size': '1-2 tablets/capsules daily', 'quantity': '250g', 'age_group': '18+ years'}",FALSE,FALSE,FALSE,4.8,4.7,4.5,5,211,2,0.1,Health & Wellness (Synthetic),18:37.4
health_27694,Apple Cider Vinegar Gummies,TangyHealth,Health & Wellness,Weight Management,Premium apple cider vinegar gummies for optimal health and wellness.,1102.08,INR,images/health/apple_cider_vinegar_gummies.jpg,8.98577E+11,"{'serving_size': '1-2 tablets/capsules daily', 'quantity': '60 tablets', 'age_group': '18+ years'}",FALSE,FALSE,TRUE,3.3,3.6,3,3,101,2,0.2,Health & Wellness (Synthetic),18:37.4
health_63250,Collagen Peptides Powder,YouthCollagen,Health & Wellness,Anti-Aging,Premium collagen peptides powder for optimal health and wellness.,885.93,INR,images/health/collagen_peptides_powder.jpg,8.92879E+11,"{'serving_size': '1-2 tablets/capsules daily', 'quantity': '30 caps', 'age_group': '18+ years'}",FALSE,FALSE,FALSE,4.6,4.5,4.4,4.2,24,1,0.4,Health & Wellness (Synthetic),18:37.4
health_49677,Spirulina Powder Organic,BlueGreen,Health & Wellness,Superfoods,Premium spirulina powder organic for optimal health and wellness.,1790.31,INR,images/health/spirulina_powder_organic.jpg,8.99258E+11,"{'serving_size': '1-2 tablets/capsules daily', 'quantity': '250g', 'age_group': '18+ years'}",FALSE,FALSE,TRUE,4.3,4.8,4.2,4.4,288,11,0.4,Health & Wellness (Synthetic),18:37.4
health_13933,Glucosamine Chondroitin,JointCare,Health & Wellness,Joint Health,Premium glucosamine chondroitin for optimal health and wellness.,1504.69,INR,images/health/glucosamine_chondroitin.jpg,8.93972E+11,"{'serving_size': '1-2 tablets/capsules daily', 'quantity': '60 tablets', 'age_group': '18+ years'}",FALSE,FALSE,TRUE,4.5,4.7,4.8,4,205,5,0.2,Health & Wellness (Synthetic),18:37.4
health_22174,Moringa Leaf Powder,GreenSuper,Health & Wellness,Superfoods,Premium moringa leaf powder for optimal health and wellness.,1570.3,INR,images/health/moringa_leaf_powder.jpg,8.92751E+11,"{'serving_size': '1-2 tablets/capsules daily', 'quantity': '90 caps', 'age_group': '18+ years'}",FALSE,FALSE,TRUE,2.4,2.2,2.8,2,146,1,0.1,Health & Wellness (Synthetic),18:37.4
health_84482,Triphala Churna Powder,AyurDigest,Health & Wellness,Digestive Health,Premium triphala churna powder for optimal health and wellness.,303.01,INR,images/health/triphala_churna_powder.jpg,8.93616E+11,"{'serving_size': '1-2 tablets/capsules daily', 'quantity': '90 caps', 'age_group': '18+ years'}",FALSE,FALSE,TRUE,5,4.6,5,5,116,1,0.1,Health & Wellness (Synthetic),18:37.4
health_86567,B-Complex Vitamins,EnergyBoost,Health & Wellness,Vitamins,Premium b-complex vitamins for optimal health and wellness.,1779.28,INR,images/health/b-complex_vitamins.jpg,8.99875E+11,"{'serving_size': '1-2 tablets/capsules daily', 'quantity': '60 tablets', 'age_group': '18+ years'}",FALSE,FALSE,FALSE,4.5,4.1,4.5,4.6,172,2,0.1,Health & Wellness (Synthetic),18:37.4
health_49187,Magnesium Glycinate 400mg,RelaxMineral,Health & Wellness,Minerals,Premium magnesium glycinate 400mg for optimal health and wellness.,1043.59,INR,images/health/magnesium_glycinate_400mg.jpg,8.92542E+11,"{'serving_size': '1-2 tablets/capsules daily', 'quantity': '30 caps', 'age_group': '18+ years'}",FALSE,FALSE,FALSE,3.4,3.6,3.8,3.3,83,3,0.4,Health & Wellness (Synthetic),18:37.4
health_66845,Cranberry Extract Capsules,UrinaryHealth,Health & Wellness,Urinary Care,Premium cranberry extract capsules for optimal health and wellness.,1457.53,INR,images/health/cranberry_extract_capsules.jpg,8.99084E+11,"{'serving_size': '1-2 tablets/capsules daily', 'quantity': '250g', 'age_group': '18+ years'}",FALSE,FALSE,TRUE,1.9,2.2,2.3,1.9,195,3,0.2,Health & Wellness (Synthetic),18:37.4
health_84344,Ginkgo Biloba Extract,BrainBoost,Health & Wellness,Cognitive Health,Premium ginkgo biloba extract for optimal health and wellness.,731.06,INR,images/health/ginkgo_biloba_extract.jpg,8.91117E+11,"{'serving_size': '1-2 tablets/capsules daily', 'quantity': '30 caps', 'age_group': '18+ years'}",FALSE,FALSE,TRUE,5,4.8,5,5,269,12,0.4,Health & Wellness (Synthetic),18:37.4
health_84931,Rhodiola Rosea Capsules,StressLess,Health & Wellness,Stress Management,Premium rhodiola rosea capsules for optimal health and wellness.,712.73,INR,images/health/rhodiola_rosea_capsules.jpg,8.98943E+11,"{'serving_size': '1-2 tablets/capsules daily', 'quantity': '60 tablets', 'age_group': '18+ years'}",FALSE,FALSE,TRUE,3.2,3.3,3.3,2.8,66,2,0.3,Health & Wellness (Synthetic),18:37.4
health_74719,Green Coffee Bean Extract,MetaboBoost,Health & Wellness,Weight Management,Premium green coffee bean extract for optimal health and wellness.,1073.49,INR,images/health/green_coffee_bean_extract.jpg,8.97949E+11,"{'serving_size': '1-2 tablets/capsules daily', 'quantity': '60 tablets', 'age_group': '18+ years'}",FALSE,FALSE,TRUE,3.9,3.5,4,4.1,151,6,0.4,Health & Wellness (Synthetic),18:37.4
health_64785,Saw Palmetto Extract,MensHealth,Health & Wellness,Mens Health,Premium saw palmetto extract for optimal health and wellness.,1159.8,INR,images/health/saw_palmetto_extract.jpg,8.96159E+11,"{'serving_size': '1-2 tablets/capsules daily', 'quantity': '30 caps', 'age_group': '18+ years'}",FALSE,FALSE,TRUE,3.4,3.7,3.4,3.9,125,3,0.2,Health & Wellness (Synthetic),18:37.4
health_77515,Evening Primrose Oil,WomensWell,Health & Wellness,Womens Health,Premium evening primrose oil for optimal health and wellness.,1046.03,INR,images/health/evening_primrose_oil.jpg,8.92045E+11,"{'serving_size': '1-2 tablets/capsules daily', 'quantity': '250g', 'age_group': '18+ years'}",FALSE,FALSE,FALSE,4.3,4.1,4.7,4,34,0,0,Health & Wellness (Synthetic),18:37.4
health_97392,Milk Thistle Extract,LiverDetox,Health & Wellness,Liver Health,Premium milk thistle extract for optimal health and wellness.,935.08,INR,images/health/milk_thistle_extract.jpg,8.96874E+11,"{'serving_size': '1-2 tablets/capsules daily', 'quantity': '90 caps', 'age_group': '18+ years'}",FALSE,FALSE,FALSE,3.4,3.7,3,3.6,279,11,0.4,Health & Wellness (Synthetic),18:37.4
health_84763,CoQ10 Ubiquinone 100mg,HeartHealth,Health & Wellness,Heart Health,Premium coq10 ubiquinone 100mg for optimal health and wellness.,1605.51,INR,images/health/coq10_ubiquinone_100mg.jpg,8.98469E+11,"{'serving_size': '1-2 tablets/capsules daily', 'quantity': '90 caps', 'age_group': '18+ years'}",FALSE,FALSE,TRUE,5,5,5,5,90,1,0.1,Health & Wellness (Synthetic),18:37.4
